node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
73,6.6 赫夫曼树及其应用,3,"赫夫曼树是带权路径长度最小的二叉树(最优二叉树),用于构造赫夫曼编码实现数据压缩。",赫夫曼树 | 赫夫曼编码 | 带权路径长度 | 贪心算法,赫夫曼树(Huffman Tree) | 带权路径长度(WPL) | 赫夫曼编码,"WPL = Σ(wi × li), wi为权值, li为路径长度",赫夫曼树不一定唯一;赫夫曼编码不一定是前缀编码的理解有误,不涉及二叉树的一般性质;不涉及树的遍历;不涉及等价问题,二叉树定义与权值概念
74,6.6.1 最优二叉树(赫夫曼树),4,"从n个带权叶子构造,每次取两个权值最小的节点合并,重复直到只剩一个根节点。路径长度最短。",构造步骤 | 合并 | 选最小 | 贪心策略,赫夫曼树构造 | 贪心算法(Greedy Algorithm),,构造过程中新节点权值计算出错;合并顺序不正确导致非最优解,不涉及赫夫曼编码;不涉及二叉树的一般性质;不涉及树的遍历,二叉树与权值概念
75,6.6.2 赫夫曼编码,4,"对赫夫曼树左分支编码0右分支编码1,得到前缀编码。用于数据压缩,出现频率高的字符编码短。",前缀编码 | 0/1编码 | 压缩编码 | 频率,赫夫曼编码(Huffman Coding) | 前缀编码(Prefix Code),,赫夫曼编码不一定是前缀编码的误解;编码长度与字符频率的对应关系搞混,不涉及赫夫曼树的构造;不涉及二叉树的一般性质;不涉及数据压缩的其他方法,赫夫曼树构造与编码原理
76,6.7 回溯法与树的遍历,3,"回溯法按深度优先策略搜索解空间树,在当前路径不满足约束时回退。树的遍历是回溯的基础。",回溯 | 深度优先 | 约束条件 | 剪枝,回溯法(Backtracking) | 解空间树 | 剪枝(Pruning),,回溯与递归的区别不理解;剪枝策略不当导致效率低下,不涉及二叉树的具体遍历算法;不涉及赫夫曼树;不涉及具体问题的回溯实现,树的遍历与递归思想
77,6.8 树的计数,3,"计算具有n个节点的不同形态二叉树的数量,使用Catalan数公式。n个节点的不同二叉树有C(n)种。",Catalan数 | 不同形态 | 计数公式,"C(n) = C(2n,n)/(n+1) (Catalan数)","C(n) = C(2n,n)/(n+1)",Catalan数公式记忆错误;混淆二叉树计数与树计数,不涉及二叉树的遍历和存储;不涉及赫夫曼树;不涉及等价问题,二叉树定义与组合数学基础
79,7.1 图的定义和术语,3,图是由顶点集合V和边集合E组成的数据结构,顶点和边 | 有向图和无向图 | 完全图 | 权,E)|顶点|边|度|邻接|路径,图|顶点|边|邻接|路径,[],邻接矩阵与邻接表的混淆|有向图度的计算|完全图边数公式,图的基本操作|图的算法设计
80,7.2 图的存储结构,3,将图中顶点和边关系用计算机内存表示的方法,邻接矩阵 | 邻接表 | 十字链表 | 邻接多重表,数组表示法|邻接表|[],不同存储结构适用场景混淆|邻接矩阵空间复杂度计算,有向图与无向图的存储差异,不涉及具体存储结构的实现细节；不涉及图的遍历算法,
81,7.2.1 数组表示法,4,用二维数组表示图中顶点间邻接关系的方法即邻接矩阵法,二维数组 | 空间复杂度O(n²) | 适合稠密图,数组表示法|邻接矩阵|稠密图|[],矩阵元素含义混淆|对称矩阵优化存储,无向图邻接矩阵对称性,不涉及邻接表和十字链表等其他存储方式；不涉及图的遍历,
82,7.2.2 邻接表,4,对图中每个顶点建立单链表的存储方法适用于稀疏图,链表结构 | 空间复杂度O(n+e) | 适合稀疏图,邻接表|逆邻接表|[],邻接表与逆邻接表混淆|有向图边表方向,有向图邻接表与逆邻接表区别,图的存储结构和数组表示法,
83,7.2.3 十字链表,4,将有向图的邻接表和逆邻接表结合的存储方法同时记录出度和入度,有向图优化 | 弧链表 | 入度出度,十字链表|[],十字链表中指针方向混淆|弧结点各域含义,有向图的十字链表结构,不涉及7.2.3 十字链表的具体实现细节和扩展应用,
84,7.2.4 邻接多重表,4,无向图中每条边用一个结点表示的存储方法便于边操作,无向图优化 | 边链表 | 边节点,邻接多重表|[],邻接多重表与邻接表的区别|边结点中指针指向,无向图边操作的存储优化,不涉及7.2.4 邻接多重表的具体实现细节和扩展应用,
85,7.3 图的遍历,3,从图中某一顶点出发访问其余所有顶点且每个顶点仅访问一次的过程,深度优先和广度优先 | 访问标记 | 时间复杂度,DFS|BFS|visited数组|[],图遍历与树遍历混淆|visited数组忘记设置|非连通图遍历不完整,图的遍历算法设计,不涉及7.3 图的遍历的具体实现细节和扩展应用,
86,7.3.1 深度优先搜索,4,类似树的先序遍历沿分支深入探索再回溯的图遍历方法,递归栈 | 邻接顶点 | 回溯 | 访问标记,DFS|深度优先|栈|[],DFS递归深度过大|非连通图需多次调用|递归终止条件错误,深度优先搜索的非递归实现,不涉及7.3.1 深度优先搜索的具体实现细节和扩展应用,
87,7.3.2 广度优先搜索,4,类似树的层次遍历逐层扩展访问的图遍历方法,队列 | 邻接顶点 | 逐层访问,BFS|广度优先|队列|[],BFS与DFS序列混淆|队列操作错误|层次编号计算,广度优先搜索的应用,深度优先搜索和图的遍历,
88,7.4 图的连通性问题,3,研究图中顶点间连通关系的相关问题包括连通分量和最小生成树,连通分量 | 生成树 | 最小生成树,[][],连通分量与生成树概念混淆|有向图与无向图连通性区别,最小生成树的构造,不涉及7.4 图的连通性问题的具体实现细节和扩展应用,
89,7.4.1 无向图的连通分量和生成树,4,无向图中极大连通子图称为连通分量连通图的生成树包含所有顶点且无回路,生成树 | 连通分量 | DFS或BFS,[][],连通分量与极小连通子图混淆|生成树边数公式,生成森林的概念,连通分量和生成树的定义,
90,7.4.2 有向图的强连通分量,4,有向图中任意两点互相可达的极大连通子图称为强连通分量,强连通分量 | 有向图 | 缩点,[][],强连通分量与弱连通混淆|有向图强连通判定,有向图的强连通分量算法,不涉及7.4.2 有向图的强连通分量的具体实现细节和扩展应用,
91,7.4.3 最小生成树,4,带权连通图中权值总和最小的生成树称为最小生成树,Prim算法 | Kruskal算法 | 贪心策略,MST,[][],Prim与Kruskal算法适用场景混淆|贪心策略的正确性证明,不涉及7.4.3 最小生成树的具体实现细节和扩展应用,生成树和贪心算法
92,7.4.4 关节点和重连通分量,4,图中删除该顶点后图不再连通的顶点称为关节点极大重连通子图称为重连通分量,割点 | 桥 | 连通度,[][],关节点与关边混淆|重连通分量判定错误,关节点的求解算法,不涉及7.4.4 关节点和重连通分量的具体实现细节和扩展应用,
93,7.5 有向无环图及其应用,3,有向无环图是不含回路的有向图常用于表示工程流程和任务调度,有向无环图 | 拓扑排序 | 关键路径,[][],DAG与有向树混淆|AOV与AOE网概念混淆,拓扑排序和关键路径的应用,不涉及7.5 有向无环图及其应用的具体实现细节和扩展应用,
94,7.5.1 拓扑排序,4,将有向无环图的顶点排成线性序列使所有弧的前驱在后继之前的过程,入度为零 | 删除入度为零的顶点 | 检测环,拓扑排序|拓扑序列|[],拓扑序列不唯一|有向环无法完成拓扑排序|入度统计错误,拓扑排序的应用场景,不涉及7.5.1 拓扑排序的具体实现细节和扩展应用,
95,7.5.2 关键路径,4,从源点到汇点最长路径决定工程最短完成时间的有向无环图问题,AOE网 | 关键路径 | 最长路径,[][],关键路径计算错误|最早最迟时间混淆|余量为零的活动不是关键活动,关键路径的求解方法,不涉及7.5.2 关键路径的具体实现细节和扩展应用,
96,7.6 最短路径,3,图中两顶点间边权值之和最小的路径称为最短路径,Dijkstra算法 | Floyd算法 | 贪心,Dijkstra|Floyd|[],最短路径与最小路径混淆|负权边的处理|路径包含的顶点数,最短路径的算法设计,不涉及7.6 最短路径的具体实现细节和扩展应用,
97,7.6.1 从某个源点到其余各顶点的最短路径,4,求带权图中某一顶点到其他所有顶点的最短路径问题,Dijkstra算法 | 单源最短路径 | 贪心,Dijkstra算法|最短路径|[],Dijkstra不适用于负权边|贪心选择的正确性,单源最短路径的应用,不涉及7.6.1 从某个源点到其余各顶点的最短路径的具体实现细节和扩展应用,
98,7.6.2 每一对顶点之间的最短路径,4,求带权图中任意两顶点间最短路径的问题,Floyd算法 | 动态规划 | 多源最短路径 | 距离矩阵,Floyd算法|全源最短路径|[],Floyd与Dijkstra复杂度混淆|路径矩阵初始化错误,全源最短路径的应用,单源最短路径和矩阵运算,
100,8.1 概述,3,动态存储管理研究程序运行时内存分配与回收的基本问题,内存分配 | 内存回收 | 动态分区,动态存储管理|存储分配|[],动态与静态存储混淆|内存碎片的概念,存储分配的基本方法,操作系统和程序运行环境,
101,8.2 可利用空间表及分配方法,3,操作系统管理空闲内存块的数据结构和分配策略,可利用空间表 | 首次适应 | 最佳适应 | 最差适应,[][],三种分配策略的性能差异|首次拟合与最佳拟合混淆,内存分配策略的选择,不涉及8.2 可利用空间表及分配方法的具体实现细节和扩展应用,
102,8.3 边界标识法,3,在每个内存块首尾设置标识符以区分空闲块和占用块的存储管理方法,边界标识 | 头部和尾部 | 分配和回收,[][],边界标识与伙伴系统混淆|首尾标识的作用,边界标识法的内存回收,可利用空间表及分配方法,
103,8.3.1 可利用空间表的结构,4,边界标识法中空闲块的组织结构包含块头块尾和指针,空闲块链表 | 分配策略 | 碎片整理,可利用空间表|循环链表|[],空闲块与占用块标识混淆|指针连接方式,可利用空间表的初始化,不涉及8.3.1 可利用空间表的结构的具体实现细节和扩展应用,
104,8.3.2 分配算法,4,从可利用空间表中找到合适空闲块进行内存分配的方法,分配算法 | 首次适应 | 最佳适应,[][],分配后空闲块处理错误|内存对齐问题,分配算法的性能分析,不涉及8.3.2 分配算法的具体实现细节和扩展应用,
105,8.3.3 回收算法,4,释放占用块并将其与相邻空闲块合并回收的过程,回收算法 | 空闲块合并 | 边界检查,[][],合并条件判断错误|回收时指针调整遗漏,回收算法的四种情况,分配算法和边界标识法,
106,8.4 伙伴系统,3,将内存块按2的幂次划分并通过伙伴关系管理的存储分配方法,伙伴系统 | 二分法 | 合并策略,伙伴系统|[],伙伴关系与邻接关系混淆|分裂和合并的条件,伙伴系统的内存管理,边界标识法和动态存储管理,
107,8.4.1 可利用空间表的结构,4,伙伴系统中按块大小组织的可利用空间表结构,伙伴系统空间表 | 块大小 | 分配回收,[][],各大小类链表的组织方式|空闲块大小分类错误,伙伴系统的初始化,不涉及8.4.1 可利用空间表的结构的具体实现细节和扩展应用,
108,8.4.2 分配算法,4,在伙伴系统中按请求大小寻找或分裂空闲块的分配方法,伙伴系统分配 | 查找空闲块 | 分裂,[][],分配时未考虑对齐|分裂方向错误,伙伴系统的分配策略,不涉及8.4.2 分配算法的具体实现细节和扩展应用,
109,8.4.3 回收算法,4,释放块与其伙伴块合并回收的过程仅当伙伴空闲时合并,伙伴系统回收 | 空闲块合并 | 伙伴检测,[][],伙伴块判定错误|合并后的大小类处理,回收时伙伴块的查找,不涉及8.4.3 回收算法的具体实现细节和扩展应用,
110,8.5 无用单元收集,3,回收程序中不再使用的存储单元以避免内存泄漏的技术,垃圾回收 | 标记清除 | 引用计数,无用单元|垃圾回收|GC|[],引用计数循环引用问题|标记清除的停顿问题,无用单元收集的算法,动态存储管理基本概念,
111,8.6 存储紧缩,3,将所有占用块移动到内存一端以消除碎片的技术,存储紧缩 | 碎片整理 | 内存压缩,[][],紧缩时指针更新错误|紧缩开销评估,存储紧缩的实现方法,无用单元收集和碎片管理,
112,9 查找,2,根据给定关键字在数据集合中确定特定元素的过程是数据处理的基本操作,查找表 | 关键字 | 查找效率,[][],查找与检索概念混淆|成功与失败的判定,查找算法的性能分析,不涉及9 查找的具体实现细节和扩展应用,
113,9.1 静态查找表,3,仅进行查找操作而不进行插入删除的查找表数据集合固定,静态查找 | 顺序表 | 有序表,静态查找表|[],静态与动态查找表混淆|不同查找方法的适用条件,静态查找表的组织方式,不涉及9.1 静态查找表的具体实现细节和扩展应用,
114,9.1.1 顺序表的查找,4,在顺序存储的线性表中逐个元素比较的查找方法适用于无序表,顺序查找 | 从头到尾 | O(n),顺序查找|ASL|O(n)|[],哨兵优化的原理|比较次数计算错误,顺序查找的时间复杂度分析,不涉及9.1.1 顺序表的查找的具体实现细节和扩展应用,
115,9.1.2 有序表的查找,4,在有序顺序表中利用有序性进行折半查找的方法仅适用于顺序存储,折半查找 | 二分法 | O(log n),折半查找|ASL|[],折半查找不适用于链表|mid计算方式混淆|查找区间更新错误,折半查找的时间复杂度和判定树,顺序表查找和有序表特性,
116,9.1.3 静态树表的查找,4,在给定查找概率不等时构造最优二叉树进行查找的方法,静态树表 | 查找概率 | 加权平均,静态最优查找树|ASL|[],最优查找树与平衡二叉树混淆|概率分布的影响,静态最优查找树的构造,不涉及9.1.3 静态树表的查找的具体实现细节和扩展应用,
117,9.1.4 索引顺序表的查找,4,在索引顺序表上先查索引再在块内顺序查找的方法即分块查找,索引顺序表 | 分块查找 | 索引表,分块查找|ASL|[],索引表与数据表关系混淆|块大小对性能的影响,分块查找的性能分析,不涉及9.1.4 索引顺序表的查找的具体实现细节和扩展应用,
118,9.2 动态查找表,3,在查找过程中可进行插入删除操作的查找表数据集合动态变化,动态查找 | 插入删除 | 树形结构,动态查找表|[],动态查找与静态查找的操作差异|查找失败时的插入位置,动态查找表的组织方式,不涉及9.2 动态查找表的具体实现细节和扩展应用,
119,9.2.1 二叉排序树和平衡二叉树,4,二叉排序树左子树关键字小于根小于右子树平衡二叉树保证左右子树高度差不超过1,二叉排序树 | 平衡因子 | AVL树,二叉排序树|平衡二叉树|LL|RR|LR|RL|[],BST退化为链表|AVL旋转操作错误|平衡因子计算错误,二叉排序树和AVL树的应用,不涉及9.2.1 二叉排序树和平衡二叉树的具体实现细节和扩展应用,
120,9.2.2 B_树和B+树,4,B树是多路平衡查找树每个结点含多个关键字和子树指针,B树 | 多路平衡 | 磁盘存储,B树|B+树|[],B树与B+树区别混淆|分裂合并条件错误|阶数m与关键字数关系,B树和B+树的应用场景,平衡二叉树和多路查找,
121,9.2.3 键树,4,从根到叶子路径表示一个关键字的树形结构用于字符串查找,键树 | 数字查找树 | 前缀,键树|Trie|[],键树与二叉排序树混淆|双链树的结点结构,键树在字符串检索中的应用,不涉及9.2.3 键树的具体实现细节和扩展应用,
122,9.3 哈希表,3,通过哈希函数直接计算存储位置实现快速查找的数据结构,哈希表 | 散列 | 直接定址,哈希表|散列表|[],哈希表与查找表混淆|冲突不可避免的认识错误,哈希表的设计原则,动态查找表和查找概念,
123,9.3.1 什么是哈希表,4,根据关键字通过哈希函数直接得到存储地址的查找表理想情况下可O1查找,哈希函数 | 地址映射 | 冲突,哈希表|散列|[],哈希函数必须是满射|冲突处理是必须的,哈希表的基本原理,不涉及9.3.1 什么是哈希表的具体实现细节和扩展应用,
124,9.3.2 哈希函数的构造方法,4,设计哈希函数使关键字均匀分布到地址空间的方法,除留余数法 | 直接定址法 | 数字分析法,哈希函数构造|[],除留余数法中p的选取|不同构造方法的适用场景,哈希函数的选取原则,哈希表基本概念和数论,
125,9.3.3 处理冲突的方法,4,解决不同关键字映射到同一地址的冲突的方法,开放定址法 | 链地址法 | 冲突处理,冲突处理|探测序列|[],开放定址法与链地址法混淆|线性探测的聚集问题|探测步长选择,冲突处理方法的比较,不涉及9.3.3 处理冲突的方法的具体实现细节和扩展应用,
126,9.3.4 哈希表的查找及其分析,4,分析哈希表查找成功和失败的平均查找长度的方法,查找效率 | 装填因子 | ASL,平均查找长度|装填因子|[],成功与失败ASL计算混淆|装填因子对性能影响|ASL估算错误,哈希表查找效率分析,哈希函数和冲突处理方法,
127,10 排序,2,将一个数据元素的任意序列重新排列成按关键字有序序列的过程,排序稳定性 | 时间复杂度 | 空间复杂度 | 内部排序 | 外部排序,排序 | 稳定性 | 关键字 | 趟,[],混淆稳定与不稳定排序的概念 | 未区分内部排序与外部排序的适用场景,不涉及具体排序算法的实现细节,需掌握线性表和树等基本数据结构
128,10.1 概述,3,排序是将任意序列的关键字按递增或递减顺序重新排列的过程,排序关键字 | 稳定性定义 | 排序分类 | 性能指标,排序 | 稳定排序 | 不稳定排序 | 内部排序 | 外部排序,[],将排序稳定性与时间复杂度混为一谈 | 忽略排序过程中数据移动的代价,不讨论外部存储设备的排序策略,需理解关键字比较和数据移动的基本概念
129,10.2 插入排序,3,将待排序元素逐个插入到已排序序列的适当位置从而完成排序,基本思想 | 插入过程 | 稳定性 | 适用于小规模数据,直接插入排序 | 折半插入排序 | 希尔排序 | 稳定排序,最坏情况时间复杂度为O(n²) | 空间复杂度为O(1),认为插入排序只有一种实现方式 | 忽略插入排序的稳定性特点,不讨论大规模数据下的高效排序方法,需掌握线性表的顺序存储与链式存储
130,10.2.1 直接插入排序,4,将每个待排序元素按其关键字大小插入到已排序子序列的正确位置,第i趟将Ri插入正确位置 | 比较和移动次数 | 从后向前逐个比较 | 稳定排序,直接插入排序 | 已排序子序列 | 插入位置 | 监视哨,比较次数: n(n-1)/2(最坏) | 移动次数: n(n-1)/2(最坏),将监视哨的作用仅理解为节省空间 | 未正确计算最坏情况下的比较和移动次数,不讨论折半插入等改进策略,需理解顺序表的基本操作
131,10.2.2 其他插入排序,4,在直接插入排序基础上通过折半查找等方式减少比较次数的改进算法,折半插入排序 | 2-路插入排序 | 表插入排序 | 比较次数减少 | 移动次数不变,折半插入排序 | 2-路插入排序 | 表插入排序,比较次数降至O(n log n)但移动次数仍为O(n²),认为折半插入排序改变了移动次数 | 混淆表插入排序与链表插入排序,不讨论希尔排序的分组策略,需掌握折半查找的基本原理
132,10.2.3 希尔排序,4,先将序列分组排序再逐步缩小增量直至整个序列基本有序,增量序列选择 | 分组排序 | 最后进行一次直接插入排序 | 时间复杂度依赖增量,希尔排序 | 增量序列 | 分组排序 | 不稳定排序,平均时间复杂度约O(n^1.3) | 不是稳定的排序算法,错误认为希尔排序是稳定的 | 增量序列选择不影响排序性能,不适用于小规模数据的排序,需掌握直接插入排序和增量序列的概念
133,10.3 快速排序,3,选取基准元素将序列划分为两部分并递归排序,一趟划分 | 基准元素选择 | 递归实现 | 不稳定排序 | 平均性能最优,快速排序 | 基准元素 | 划分 | 不稳定排序,平均时间复杂度O(n log n) | 最坏情况时间复杂度O(n²) | 空间复杂度O(log n),最坏情况下退化为冒泡排序 | 未正确选择基准元素导致划分不均匀,不适用于已基本有序的序列,需掌握递归和分治策略
134,10.4 选择排序,3,每次从未排序序列中选出关键字最小的元素放入已排序序列末尾,简单选择排序 | 树形选择排序 | 堆排序 | 交换次数少,简单选择排序 | 树形选择排序 | 堆排序 | 不稳定排序,比较次数固定为n(n-1)/2 | 交换次数最多n-1次,将选择排序与交换排序混淆 | 忽略堆排序作为选择排序的改进形式,不讨论外部排序中的选择策略,需理解完全二叉树的性质
135,10.4.1 简单选择排序,4,通过n-1次关键字比较从无序序列中选出最小元素并交换到正确位置,第i趟从第i个位置开始找最小 | 比较次数固定 | 与初始排列无关 | 不稳定排序,简单选择排序 | 比较次数 | 交换次数,比较次数: n(n-1)/2 | 交换次数: ≤n-1,认为简单选择排序比直接插入排序效率高 | 忽略其不稳定性的特点,不考虑如何减少比较次数的方法,需掌握线性表的基本操作
136,10.4.2 树形选择排序,4,利用完全二叉树结构进行锦标赛式选择以减少比较次数,两两比较选出胜者 | 胜者树 | 重建树的过程 | 比较次数减少,树形选择排序 | 胜者树 | 完全二叉树,比较次数: n log n | 需额外存储空间,误以为树形选择排序是稳定的 | 将树形选择排序与堆排序混淆,不适用于链式存储的序列,需理解完全二叉树和锦标赛选择过程
137,10.4.3 堆排序,4,利用堆这种数据结构进行选择排序以提高效率,建堆过程 | 调整堆 | 大根堆 | 小根堆 | 原地排序,堆排序 | 大根堆 | 小根堆 | 建堆 | 筛选,建堆时间: O(n) | 排序时间: O(n log n),建堆过程从最后一个非叶子节点开始而非从根开始 | 混淆大根堆与小根堆的用途,不理解堆调整的递归性质,需掌握完全二叉树和树形选择排序
138,10.5 归并排序,3,将两个或多个有序序列合并为一个有序序列的排序方法,二路归并 | 递归实现 | 稳定排序 | 需要额外空间,归并排序 | 二路归并 | 有序序列合并 | 稳定排序,时间复杂度: O(n log n) | 空间复杂度: O(n),忽略归并排序的稳定性特点 | 将归并排序的额外空间开销误认为O(1),不讨论多路归并的实现细节,需理解递归和分治思想
139,10.6 基数排序,3,不基于比较而是基于关键字各位的分配和收集进行排序,多关键字排序 | 分配 | 收集 | 稳定排序 | 链式存储,基数排序 | 多关键字 | 分配 | 收集 | 基数,时间复杂度: O(d(n+r)) | d为关键字位数 | r为基数,将基数排序的时间复杂度与比较排序混淆 | 忽略基数排序的稳定性特点,不适用于关键字位数差异很大的情况,需理解多关键字排序的基本概念
140,10.6.1 多关键字的排序,4,将记录按多个关键字分解后依次按关键字进行排序的过程,最高位优先 | 最低位优先 | 关键字分解 | 稳定排序,MSD | LSD | 最高位优先 | 最低位优先,需要d轮分配和收集 | 每轮需O(n)时间,混淆MSD与LSD的适用场景 | 将多关键字排序等同于基数排序,不讨论关键字位数对性能的影响,需掌握基数排序的基本思想
141,10.6.2 链式基数排序,4,使用链表实现基数排序以避免数据移动的排序方法,链表存储 | 分配到桶 | 收集链表 | 空间开销为O(n+r),链式基数排序 | 桶 | 链表 | 分配 | 收集,时间复杂度: O(d(n+r)) | 空间复杂度: O(n+r),误以为链式基数排序需要连续存储空间 | 将链式基数排序与数组实现的基数排序混淆,不适用于关键字位数过大的情况,需掌握链表操作和基数排序原理
142,10.7 各种内部排序方法的比较讨论,3,对常见内部排序算法的时间复杂度和空间复杂度进行综合比较分析,时间复杂度比较 | 空间复杂度比较 | 稳定性比较 | 适用场景分析,排序算法比较 | 时间复杂度 | 空间复杂度 | 稳定性,[],认为某种排序算法在所有场景下最优 | 忽略数据规模对排序算法选择的影响,不讨论外部排序的策略选择,需掌握各种内部排序算法的基本原理
143,11 外部排序,2,当数据量超过内存容量时利用外存进行排序的方法,多路归并 | 置换选择 | 最佳归并树 | 磁盘I/O,外部排序 | 多路归并 | 置换选择排序 | 最佳归并树,外部排序效率主要取决于磁盘I/O次数,混淆外部排序与内部排序的性能指标 | 不理解外部存储设备的存取特性,不讨论内存排序的具体算法细节,需掌握内部排序和文件的基本概念
144,11.1 外存信息的存取,3,磁盘和磁带等外部存储设备的信息存储与访问方式,磁盘结构 | 磁道 | 扇区 | 读写时间 | 缓冲区,磁盘 | 磁道 | 扇区 | 缓冲区,磁盘读写时间: 寻道时间+旋转延迟+传输时间,将外部存储设备与内存访问速度混淆 | 忽略缓冲区对外部排序的影响,不讨论磁带等顺序存储设备,需理解计算机存储层次结构
145,11.2 外部排序的方法,3,将数据分块写入外存再通过多路归并完成排序的基本方法,生成初始归并段 | 多路平衡归并 | 置换选择 | 减少I/O次数,初始归并段 | 多路归并 | 外部排序,归并路数k越大I/O次数越少 | 初始归并段越长归并次数越少,将外部排序的时间复杂度简单套用内部排序公式 | 忽略磁盘I/O对外部排序性能的影响,不讨论归并路数的选择策略,需掌握多路归并和置换选择排序
146,11.3 多路平衡归并的实现,3,利用败者树等数据结构实现多路平衡归并以减少比较次数,败者树 | k路归并 | 比较次数减少 | 败者树构建,败者树 | 多路归并 | 败者树,败者树每趟归并比较次数: (k-1)(n-1) | 优于两两归并,将败者树与胜者树混淆 | 未正确理解败者树的构建过程,不讨论k值的选择对性能的影响,需掌握败者树和多路归并的基本原理
147,11.4 置换-选择排序,3,在内存中利用堆进行选择以生成尽可能长的初始归并段,工作区 | 堆选择 | 初始归并段长度可变 | 减少归并趟数,置换选择排序 | 工作区 | 初始归并段 | 堆,初始归并段平均长度: 2L | L为工作区大小,误以为初始归并段长度固定 | 忽略置换选择对减少归并趟数的作用,不讨论工作区大小的选择策略,需掌握堆排序和外部排序的基本原理
148,11.5 最佳归并树,3,利用哈夫曼树原理构造归并树以使外部归并的I/O次数最少,哈夫曼树 | 带权路径长度 | 虚段 | 最优归并,最佳归并树 | 哈夫曼树 | 虚段 | 带权路径长度,最佳归并树使I/O次数最少,将最佳归并树与哈夫曼编码混淆 | 未正确处理初始归并段数量不足的情况,不讨论多路归并的败者树实现,需掌握哈夫曼树的构造算法
149,12 文件,2,存储在外部存储设备上的数据元素集合及其组织方式,文件组织 | 顺序文件 | 索引文件 | 散列文件 | 多关键字文件,文件 | 顺序文件 | 索引文件 | 散列文件,[],将文件概念与内存中的数据结构混淆 | 忽略文件组织与存储设备特性的关系,不讨论文件系统的管理机制,需掌握外部存储设备的基本特性
150,12.1 有关文件的基本概念,3,文件是记录的集合以及对记录进行组织和操作的基本概念,记录 | 文件 | 文件类型 | 文件操作,记录 | 文件 | 主关键字 | 次关键字,[],将文件中的记录与线性表中的元素混淆 | 忽略文件操作的物理特性,不讨论文件的逻辑结构分类,需掌握线性表和查找的基本概念
151,12.2 顺序文件,3,记录按关键字顺序存储且物理顺序与逻辑顺序一致的文件组织方式,顺序存储 | 顺序查找 | 批处理 | 适合磁带存储,顺序文件 | 顺序存储 | 批处理 | 顺序查找,适合顺序查找和批处理操作 | 不适合频繁随机插入和删除,误以为顺序文件只支持顺序访问 | 忽略顺序文件在磁带上的优势,不讨论顺序文件的更新策略,需掌握顺序存储结构的基本概念
152,12.3 索引文件,3,由索引区和数据区组成的通过索引表实现快速查找的文件组织方式,索引表 | 稠密索引 | 稀疏索引 | 多级索引,索引文件 | 稠密索引 | 稀疏索引 | 多级索引 | B+树索引,索引文件支持随机查找和顺序查找,索引表的维护开销不容忽视,将索引文件的索引与数据库索引混淆,不讨论B+树索引的详细实现
153,12.4 ISAM文件和VSAM文件,3,两种经典的索引顺序存取方法及其改进形式,ISAM | VSAM | 磁盘柱面 | 磁道 | 索引结构,ISAM文件 | VSAM文件 | 磁盘 | 柱面索引 | 磁道索引,ISAM适合静态文件 | VSAM适合动态文件,混淆ISAM与VSAM的适用场景,将ISAM与VSAM简单等同于索引文件,不讨论文件的溢出处理机制
154,12.4.1 ISAM文件,4,一种索引顺序存取方法通过多级索引实现快速查找,柱面索引 | 磁道索引 | 溢出区 | 适合静态文件,ISAM文件 | 柱面索引 | 磁道索引 | 溢出区,多级索引结构提高查找效率,溢出区用于处理新插入记录,误以为ISAM适合频繁插入操作 | 忽略ISAM文件的更新代价较高,不讨论溢出区的管理策略
155,12.4.2 VSAM文件,4,一种可扩充的索引顺序存取方法支持动态插入和删除,控制区间 | 控制范围 | B+树索引 | 动态调整,VSAM文件 | 控制区间 | 控制范围 | B+树索引,VSAM支持动态插入和删除操作,利用B+树作为索引结构,将VSAM与ISAM混淆为同一种文件,忽略VSAM的空间管理机制
156,12.5 直接存取文件(散列文件),3,通过散列函数直接计算记录存储位置的文件组织方式,散列函数 | 桶 | 溢出桶 | 冲突处理,散列文件 | 散列函数 | 桶 | 溢出桶 | 冲突,散列文件支持快速随机存取,冲突处理影响存取效率,将散列文件与散列表完全等同 | 忽略桶和溢出桶的概念,不讨论散列函数的选择策略
157,12.6 多关键字文件,3,支持按多个关键字进行查找和检索的文件组织方式,多重表文件 | 倒排文件 | 次关键字索引 | 多条件检索,多重表文件 | 倒排文件 | 次关键字 | 索引表,多关键字文件支持复杂查询操作,次关键字索引提高检索效率,将多关键字文件与数据库多索引混淆,忽略多关键字文件的存储开销
158,12.6.1 多重表文件,4,在数据文件中为每个次关键字建立链表实现多关键字检索,次关键字链表 | 头指针 | 逻辑有序 | 物理无序,多重表文件 | 次关键字链表 | 头指针 | 链表,多重表文件通过链表实现多关键字检索,链表维护开销较大,将多重表文件与多重链表结构混淆,忽略链表断裂导致的数据丢失
159,12.6.2 倒排文件,4,为每个次关键字建立索引表记录所有含该关键字的记录地址,倒排索引 | 次关键字 | 记录地址表 | 支持快速检索,倒排文件 | 倒排索引 | 次关键字 | 记录地址,倒排文件支持高效的多关键字检索,索引表维护开销较大,将倒排文件与倒排索引的概念混淆,忽略倒排索引的空间开销
