node_id,name,level,definition,core_elements,key_terms,formulas,common_mistakes,scope_boundary,prerequisites_desc
224,曲率圆与曲率半径,4,曲率圆是与曲线在某点处最贴近的圆，曲率半径为曲率的倒数,曲率圆 | 曲率半径 | 密切圆 | 曲率中心,曲率圆 | 曲率半径 | 密切圆,R=1/k（曲率半径） | 曲率中心坐标公式,曲率半径与曲率关系记反 | 曲率中心坐标公式应用不当 | 曲率圆与法线混淆,不涉及更一般的密切圆理论,需掌握曲率概念
225,4 不定积分,2,已知函数的导数求原函数的运算，是微分的逆运算,原函数 | 不定积分 | 积分常数,原函数 | 不定积分,∫f(x)dx=F(x)+C,忘记加常数C,不涉及定积分的极限定义和具体计算方法,掌握导数与微分的基本概念和运算
226,4.1 不定积分的概念与性质,3,研究不定积分的定义、原函数存在条件及其基本性质,原函数定义 | 不定积分定义 | 基本积分表,原函数 | 不定积分,F(x)=∫f(x)dx ⟺ F′(x)=f(x),原函数与不定积分概念混淆,不涉及具体积分方法和技巧,理解导数定义及基本求导公式
227,原函数与不定积分的概念,4,若F′(x)=f(x)则称F(x)为f(x)的原函数，全体原函数称为不定积分,原函数存在性 | 全体原函数,原函数 | 不定积分,F′(x)=f(x),只求一个原函数而忘记加+C,不涉及原函数的存在性证明和具体求法,理解导数的定义和可导条件
228,基本积分表,4,常用函数的不定积分公式集合，是积分计算的基础工具,积分公式 | 公式对照,积分表 | 基本积分,∫xⁿdx=xⁿ⁺¹/(n+1)+C(n≠-1) | ∫eˣdx=eˣ+C | ∫(1/x)dx=ln|x|+C,背错幂函数积分公式,不包含复合函数和分式函数的积分公式,熟练掌握基本求导公式
229,不定积分的性质,4,不定积分具有线性性和与微分互逆运算的性质,线性性质 | 互逆性,线性运算 | 积分常数,∫[af(x)+bg(x)]dx=a∫f(x)dx+b∫g(x)dx,常数提取时符号出错,不涉及具体积分技巧和换元方法,理解不定积分的定义
230,4.2 换元积分法,3,通过变量代换将复合函数积分化为基本积分表可解的形式,换元思想 | 化繁为简,换元法 | 变量代换,∫f[g(x)]g′(x)dx=∫f(u)du,代换后忘记回代原变量,不涉及分部积分法和有理函数积分,掌握复合函数求导法则
231,第一类换元法,4,令u=g(x)凑微分消去被积函数中的内层复合部分,凑微分法 | 内层消去,u=g(x) | 凑微分,∫f[g(x)]g′(x)dx=∫f(u)du,凑微分时凑错常数因子,被积函数不含g′(x)因子时不可直接使用,熟练掌握复合函数微分法则
232,第二类换元法,4,令x=φ(t)引入新变量消去根号等复杂结构,三角代换 | 根式代换,x=φ(t) | 变量回代,∫f(x)dx=∫f[φ(t)]φ′(t)dt,三角代换后忘记换回x,不适用于不含根号或无理式的简单被积函数,掌握第一类换元法和三角恒等式
233,4.3 分部积分法,3,利用乘积求导法则推导的积分公式处理乘积型被积函数,分部公式 | u dv选取,分部积分 | ∫udv,∫udv=uv−∫vdu,u和dv选取不当导致更复杂,不适用于不含乘积结构的被积函数,熟练掌握乘积微分法则
234,4.4 有理函数的积分,3,有理分式函数通过部分分式分解求积分的方法,部分分式 | 多项式除法,有理函数 | 真分式,∫1/(x−a)ⁿdx=−1/[(n−1)(x−a)ⁿ⁻¹]+C,部分分式分解时漏项,不涉及无理函数的有理化,掌握因式分解和待定系数法
235,有理函数的积分,4,通过部分分式分解将真分式化为可直接积分的简单分式之和,部分分式分解 | 待定系数,真分式 | 假分式,∫1/(x−a)ⁿdx,分解系数求解出错,不处理分母不可约的高次实系数多项式,掌握因式分解和简单积分公式
236,可化为有理函数的积分,4,通过代换将三角函数等有理化后求积分,三角有理化 | 万能代换,t=tan(x/2) | 万能公式,"∫R(sin x,cos x)dx",万能代换后计算复杂,万能代换不总是最优选择,掌握有理函数积分和三角恒等式
237,4.5 积分表的使用,3,利用现成积分公式表查找复杂函数的不定积分,查表方法 | 公式匹配,积分表,查表得结果,公式编号记错导致结果错误,不替代基本积分方法的学习,掌握基本积分方法
238,5 定积分,2,通过极限定义的积分概念及其计算方法,极限定义 | 黎曼和,定积分 | 黎曼和,∫ₐᵇf(x)dx=lim Σf(ξᵢ)Δxᵢ,定积分与不定积分概念混淆,不讨论反常积分的敛散性问题,掌握极限概念和不定积分
239,5.1 定积分的概念与性质,3,定积分的几何意义、物理意义及其基本性质,几何意义 | 黎曼和,定积分 | 曲边梯形,∫ₐᵇf(x)dx表示曲边梯形面积,忽略f(x)正负时面积符号错误,不涉及定积分的具体计算方法,理解极限和面积概念
240,定积分问题举例,4,曲边梯形面积和变速直线运动路程等实际问题的数学建模,实际背景 | 建模,曲边梯形 | 变速运动,A=∫ₐᵇf(x)dx,将定积分与原函数求值混淆,不讨论抽象函数的定积分性质,理解极限和面积概念
241,定积分的定义,4,将区间分割后求黎曼和的极限，是定积分的严格数学定义,黎曼和 | 分割取点,分割 | 细度,∫ₐᵇf(x)dx=lim Σf(ξᵢ)Δxᵢ,分割方式不同但极限值相同,不涉及定积分的计算技巧,理解极限概念和函数有界性
242,定积分的近似计算,4,用矩形法、梯形法和辛普森法近似计算定积分的值,数值方法 | 近似,梯形法 | Simpson法,T=(b−a)/n·[f(a)+2Σf(xᵢ)+f(b)]/2,混淆不同近似方法的精度,不涉及定积分的精确求解,掌握定积分定义和基本函数值
243,定积分的性质,4,定积分具有线性性、区间可加性、保序性等基本性质,线性性 | 区间可加,保序性 | 中值性,∫ₐᵇf(x)dx=−∫ᵇₐf(x)dx,上下限交换时忘记变号,不涉及定积分的具体计算方法,掌握定积分定义
244,5.2 微积分基本公式,3,揭示定积分与不定积分的内在联系，是计算定积分的核心工具,N-L公式 | 积分上限函数,变上限积分,∫ₐᵇf(x)dx=F(b)−F(a),积分上限函数求导与直接积分混淆,不讨论被积函数不连续的情形,掌握定积分定义和原函数概念
245,变速直线运动中位置函数与速度函数之间的联系,4,通过定积分描述位移等于速度函数在时间区间上的积分,物理背景 | 位移,速度 | 位移,s(t)=∫ᵗ₀v(τ)dτ+s(t₀),忽略初始位置s(t₀),不讨论加速度和高阶导数的积分应用,理解定积分的几何意义
246,积分上限的函数及其导数,4,以积分上限为自变量的函数Φ(x)=∫ₐˣf(t)dt及其求导法则,变上限积分 | 求导,Φ(x) | 变上限函数,Φ′(x)=f(x),变上限函数复合时链式法则遗漏,不处理下限为变量或上下限均为函数的情形,掌握定积分定义和复合函数求导
247,牛顿-莱布尼茨公式,4,微积分基本定理核心公式，将定积分计算转化为求原函数值差,N-L公式 | 代入求值,原函数 | 代入,∫ₐᵇf(x)dx=F(b)−F(a),代入上下限时符号错误,不讨论被积函数有瑕点的反常积分,掌握原函数概念和定积分定义
248,5.3 定积分的换元法和分部积分法,3,定积分计算的两种重要方法，换元时需同步变换积分上下限,换元法 | 分部积分,换限 | 边界项,∫ₐᵇf[g(x)]g′(x)dx=∫g(a)^g(b)f(u)du,换元后未换积分限,不适用于反常积分的换元,掌握不定积分换元法和分部积分法
249,定积分的换元法,4,通过变量代换简化被积函数同时变换积分上下限,换元法 | 换限,变量代换 | 单调可导,∫ₐᵇf(x)dx=∫ᵅᵝf[φ(t)]φ′(t)dt,未正确换限导致结果错误,换元函数需单调可导且在区间上连续,掌握不定积分换元法和定积分性质
250,定积分的分部积分法,4,利用乘积求导法则推导的定积分分部积分公式,分部公式 | 边界项,∫udv | [uv],∫ₐᵇu dv=[uv]ₐᵇ−∫ₐᵇv du,忘记计算边界项[uv]ₐᵇ,不处理非乘积结构的被积函数,掌握不定积分分部积分法
251,5.4 反常积分,3,积分区间无限或被积函数无界的积分概念及其收敛性判断,反常积分 | 极限,无穷积分 | 瑕积分,∫ₐ^∞f(x)dx=lim(b→∞)∫ₐᵇf(x)dx,收敛性判断方法记混,不涉及普通定积分的计算,掌握定积分和极限概念
252,无穷限的反常积分,4,积分区间为无穷的反常积分定义及p-判别法收敛性判定,无穷限 | p-判别法,收敛 | 发散,∫₁^∞(1/xᵖ)dx收敛⟺p>1,p-判别法应用时p的临界值记错,不处理有限区间上的反常积分,掌握定积分和极限概念
253,无界函数的反常积分,4,被积函数在有限点无界时的反常积分（瑕积分）定义及判定,瑕点 | 取极限,瑕积分 | 无界函数,∫₀¹(1/√x)dx=2,瑕点识别错误或遗漏,不处理无穷限的反常积分,掌握定积分和极限概念
254,6 定积分的应用,2,利用定积分解决几何和物理实际问题的理论和方法,应用思想 | 微元法,微元法 | 元素法,dA=f(x)dx,微元选取不当导致结果错误,不讨论定积分的理论推导,掌握定积分计算方法
255,6.1 定积分的元素法,3,将实际问题转化为定积分的基本方法：分割、取微元、求和,微元法 | 元素法,微元 | 可加性,dA=f(x)dx,微元表达式写错,不涉及具体积分计算技巧,掌握定积分定义
256,6.2 定积分在几何学上的应用,3,利用定积分计算面积、体积和弧长等几何量,面积 | 体积 | 弧长,几何应用 | 积分表达式,各几何量的积分公式,选择积分变量不当增加计算难度,不涉及物理量的积分计算,掌握微元法和基本积分技巧
257,平面图形的面积,4,利用定积分计算由曲线围成的平面图形的面积,曲边梯形 | 面积元素,面积 | 绝对值,A=∫ₐᵇ|f(x)−g(x)|dx,忽略绝对值导致面积为负,不处理三维空间中的面积问题,掌握微元法和定积分计算
258,体积,4,利用定积分计算旋转体体积和已知截面面积的立体体积,旋转体 | 截面法,圆盘法 | 圆柱壳法,V=π∫ₐᵇf²(x)dx（绕x轴）,圆盘法与圆柱壳法公式混淆,不处理非旋转体的一般体积,掌握旋转体的形成过程
259,平面曲线的弧长,4,"利用定积分计算平面曲线的弧长。对曲线y=f(x)在[a,b]上的弧长公式为∫√(1+[f'(x)]²)dx，参数方程形式为∫√([x'(t)]²+[y'(t)]²)dt。",弧长公式 | 参数方程 | 微分元素,弧长 | 弧微分,L=∫ₐᵇ√(1+(y′)²)dx,参数方程弧长公式用错,不处理空间曲线的弧长,掌握微分和弧微分概念
260,6.3 定积分在物理学上的应用,3,利用定积分解决变力做功、水压力和引力等物理问题,变力做功 | 水压力 | 引力,功 | 压强,各物理量的积分表达式,水压力中深度与面积元关系错误,不涉及电磁学中的积分应用,掌握微元法和基本物理概念
261,变力沿直线所做的功,4,利用定积分计算变力沿直线路径做的功,变力做功 | 功元素,力函数 | 功,W=∫ₐᵇF(x)dx,恒力与变力功公式混淆,不处理曲线路径上的做功问题,掌握微元法和力的分析
262,水压力,4,利用定积分计算液体对平面薄板的压力,面积元 | 深度,压强 | 静水压力,dP=ρg(h₀−y)·w(y)dy,深度与纵坐标关系搞错,不处理气体压力的计算,掌握微元法和液体静力学
263,引力,4,利用定积分计算质量分布对质点的引力,引力元素 | 质量分布,万有引力 | 引力,dF=G·m₀·ρ(x)dx/(x²+y²)^(3/2),引力方向分解错误,不处理带电体之间的静电力,掌握微元法和万有引力定律
264,7 微分方程,2,研究含有未知函数及其导数的方程的理论与求解方法,微分方程建模 | 通解与特解 | 阶数分类 | 初始条件 | 解的存在唯一性,微分方程 | 通解 | 特解 | 阶 | 初始条件,F(y',y'',不涉及7 微分方程的具体实现细节和扩展应用,y^(n)
265,7.1 微分方程的基本概念,3,含有未知函数及其导数的方程称为微分方程,微分方程定义 | 阶的确定 | 解的验证 | 通解与特解关系 | 初值问题,微分方程 | 阶 | 通解 | 特解 | 初值问题,y'=f(x,y),误将含任意常数的表达式直接当作通解而未验证是否满足方程,不讨论解的存在唯一性证明
266,7.2 可分离变量的微分方程,3,能化为g(y)dy=f(x)dx形式的一阶微分方程,变量分离 | 两边积分 | 隐式通解 | 常数处理 | 特解确定,可分离变量 | 变量分离 | 积分因子,dy/dx=f(x)g(y) → ∫dy/g(y)=∫f(x)dx+C,分离变量后忘记加任意常数C或积分后漏掉绝对值符号,仅适用于可化为变量分离形式的方程,需熟练掌握不定积分计算
267,7.3 齐次方程,3,能化为dy/dx=φ(y/x)形式的一阶微分方程,齐次化简 | 换元u=y/x | 分离变量 | 回代 | 隐式通解,齐次方程 | 换元法 | y/x替换,dy/dx=φ(y/x),令u=y/x则u+x·du/dx=φ(u),误判非齐次方程为齐次方程导致换元错误,不适用于更一般的可化齐次型方程(ax+by+c)/(a₁x+b₁y+c₁)
268,齐次方程,4,形如dy/dx=φ(y/x)的方程通过换元u=y/x化为可分离变量方程,齐次结构识别 | 换元u=y/x | 分离变量 | 积分求解 | 回代原变量,齐次函数 | 换元u=y/x | dy/dx=u+x·du/dx,u+x·du/dx=φ(u) → du/(φ(u)-u)=dx/x,换元后回代时遗漏将u替换为y/x,仅限一阶齐次方程不涉及高阶齐次,需理解齐次函数的性质
269,7.4 一阶线性微分方程,3,形如y'+P(x)y=Q(x)的一阶微分方程含齐次与非齐次两种情形,标准形式识别 | 齐次通解 | 常数变易法 | 通解公式 | 叠加原理,一阶线性 | 齐次线性 | 非齐次线性 | 常数变易法,y'+P(x)y=Q(x),通解y=e^{-∫Pdx}[∫Q·e^{∫Pdx}dx+C],记忆通解公式时符号或指数部分出错,不适用于变系数高阶线性方程
270,线性方程,4,形如y'+P(x)y=Q(x)的标准一阶线性微分方程,齐次情形Q(x)=0 | 非齐次情形Q(x)≠0 | 常数变易法推导 | 通解结构,线性方程 | 齐次解 | 非齐次解 | 常数变易法,y'+P(x)y=0的通解y=Ce^{-∫Pdx},齐次与非齐次通解公式混淆或指数符号写反,不涉及线性方程的具体实现细节和扩展应用,需理解线性方程叠加原理
271,7.5 可降阶的高阶微分方程,3,通过适当代换将高阶方程降低阶数直至求解,不显含y型 | 不显含x型 | 降阶换元 | 逐次积分 | 递推求解,可降阶 | 不显含y | 不显含x | 降阶法,y^(n)=f(x)型直接积分 | y''=f(x,y')型令p=y' | y''=f(y,y')型令p=y'(dp/dy),降阶后新变量的导数关系写错导致积分错误
272,y^(n)=f(x)型的微分方程,4,右端仅含自变量x的n阶方程通过逐次积分求解,直接逐次积分 | 每次积分加常数 | n阶方程需n次积分 | 常数个数为n,逐次积分 | n次积分 | 任意常数,y^(n)=f(x) → 逐次积分n次,漏加中间积分的任意常数导致通解常数个数不足,仅适用于f(x)仅含自变量的最简单情形,需掌握不定积分基本公式
273,y''=f(x,y')型的微分方程,"形如y''=f(x,y')的二阶微分方程，不显含未知函数y。可通过令p=y'将方程降阶为一阶微分方程p'=f(x,p)求解。",不显含y | 降阶法 | 令p=y',不显含y | 令p=y' | p'=y'' | 一阶方程求解 | 回代积分,不显含y | 降阶换元 | p=y' | y''=dp/dx,y''=f(x,y')令p=y'则p'=f(x,p)
274,y''=f(y,y')型的微分方程,"形如y''=f(y,y')的二阶微分方程，不显含自变量x。可通过令p=y'并将y视为自变量，利用链式法则将方程降阶求解。",不显含x | 降阶法 | 链式法则,不显含x | 令p=y' | 利用链式法则 | dp/dx=p·dp/dy | 一阶方程求解,不显含x | 链式法则 | p·dp/dy | 降阶法,y''=f(y,y')令p=y'则y''=p·dp/dy,误将y''直接写成dp/dx而未利用链式法则
275,7.6 高阶线性微分方程,3,形如y^(n)+a₁(x)y^(n-1)+…+aₙ(x)y=f(x)的n阶线性方程,线性结构 | 齐次与非齐次 | 解的叠加原理 | 基础解系 | 通解结构,线性微分方程 | 齐次通解 | 非齐次特解 | 叠加原理,y''+P(x)y'+Q(x)y=f(x),混淆齐次通解与非齐次通解的概念导致叠加出错,仅讨论线性方程不涉及非线性高阶方程,需掌握二阶导数和线性代数基础
276,二阶线性微分方程举例,4,通过弹簧振动和RLC电路等物理模型引出二阶线性方程,物理建模 | 弹簧振动 | 阻尼振动 | 受迫振动 | 共振现象,简谐振动 | 阻尼振动 | 受迫振动 | 共振,弹簧振动方程mx''+cx'+kx=F(t),将物理模型与数学方程对应关系搞混导致参数含义错误,仅作为二阶线性方程的应用举例不深入讨论物理机制,需理解牛顿第二定律
277,线性微分方程的解的结构,4,揭示齐次通解与非齐次特解之间的关系,齐次解叠加原理 | 非齐次解结构 | 线性无关 | 基础解系 | 通解=齐次通解+非齐次特解,叠加原理 | 线性无关 | 基础解系 | 齐次通解,齐次通解Y=C₁y₁+C₂y₂ | 非齐次通解y=Y+y*,误认为非齐次通解是所有特解的线性组合而忽略齐次通解部分,不涉及线性微分方程的解的结构的具体实现细节和扩展应用,需掌握线性代数中线性无关概念
278,常数变易法,4,将齐次通解中任意常数变为待定函数以求非齐次方程特解,假设特解形式 | 代入原方程 | 确定函数 | 积分求解,常数变易法 | 待定函数法 | 特解构造,设y*=C₁(x)y₁+C₂(x)y₂代入原方程确定C₁'(x)和C₂'(x),假设特解形式时约束条件遗漏导致方程组不完整,仅适用于已知齐次方程基础解系的情形,需掌握二阶齐次方程的解法
279,7.7 常系数齐次线性微分方程,3,系数为常数的二阶齐次线性方程y''+py'+qy=0,特征方程 | 判别式分类 | 三种根情形 | 实根 | 复根,特征方程 | 特征根 | 重根 | 共轭复根 | 实根,y''+py'+qy=0的特征方程r²+pr+q=0,三种根情形对应的通解形式记忆混淆特别是复根情形,仅适用于二阶常系数齐次线性方程,需掌握一元二次方程求根公式
280,7.8 常系数非齐次线性微分方程,3,系数为常数的二阶非齐次线性方程y''+py'+qy=f(x)的特解求法,特解形式设法 | 指数型f(x) | 三角函数型f(x) | 待定系数法 | 齐次通解+特解,待定系数法 | 特解形式 | 重根修正 | 指数型 | 三角函数型,y''+py'+qy=f(x),特解形式设法时未考虑特征根重复需乘x的幂次修正,仅适用于f(x)为特定类型的非齐次项,需掌握常系数齐次方程的特征根法
281,f(x)=e^(λx)P_m(x)型,4,右端为指数函数与多项式乘积的非齐次项特解设法,λ与特征根关系 | k重根修正 | 多项式次数确定 | 待定系数法,指数型 | 多项式型 | 重根修正 | e^(λx),特解y*=x^k e^(λx)Q_m(x)其中Q_m(x)为m次待定多项式,λ恰好是特征根时忘记乘以x^k进行修正,仅适用于右端为指数函数与多项式乘积的情形,需掌握多项式乘法和待定系数法
282,f(x)=e^(λx)[P_l(x)cosωx+Q_n(x)sinωx]型,4,右端为指数函数乘三角函数与多项式组合的非齐次项特解设法,λ±iω与特征根关系 | k重根修正 | 三角函数型 | 待定系数法,三角函数型 | 复数特征根 | 复合型 | cos与sin组合,特解y*=x^k e^(λx)[R_m(x)cosωx+S_m(x)sinωx],设特解时cos和sin的多项式次数取错或遗漏重根修正,仅适用于指数函数与三角函数组合的特定类型,需掌握三角函数基本公式
283,8 多元函数微分法及其应用,2,研究多元函数的偏导数全微分及其应用的理论与方法,多元函数概念 | 偏导数 | 全微分 | 复合函数求导 | 隐函数求导 | 极值问题,偏导数 | 全微分 | 隐函数 | 多元极值 | 拉格朗日乘数法,∂z/∂x=lim[Δx→0][f(x₀+Δx,y₀)-f(x₀,不涉及8 多元函数微分法及其应用的具体实现细节和扩展应用,混淆偏导数与全导数的概念导致求导法则误用
284,8.1 多元函数的基本概念,3,二元及以上函数的定义域极限与连续性等基本理论,平面点集 | 邻域 | 极限定义 | 连续性 | 有界闭区域,多元函数 | 邻域 | 去心邻域 | 极限 | 连续性,z=f(x,y),多元函数极限中二重极限要求与累次极限混淆,累次极限存在不能推出二重极限存在
285,平面点集 n维空间,4,研究多元函数所需的几何基础包括平面点集和n维空间概念,邻域 | 内点 | 外点 | 边界点 | 开集与闭集 | 连通性,邻域 | 内点 | 外点 | 边界点 | 开集 | 闭集 | 连通集,U(P₀,δ)={P|PP₀|<δ},混淆内点外点边界点的定义导致区域类型判断错误,仅作为多元函数理论的基础准备不深入讨论拓扑性质
286,多元函数的概念,4,含有两个或两个以上自变量的函数及其定义域和值域,二元函数定义 | 定义域确定 | 值域 | 图像 | 有界性,二元函数 | 定义域 | 值域 | 图像 | 有界性,z=f(x,y) (x,不涉及多元函数的概念的具体实现细节和扩展应用,忽略多元函数定义域的确定特别是复合函数定义域
287,多元函数的极限,4,二元函数在某点处的极限概念及与累次极限的区别,二重极限定义 | 路径无关性 | 累次极限 | 极限不存在判定,二重极限 | 累次极限 | 路径无关 | lim lim ≠ lim lim,lim[(x,y)→(x₀,不涉及多元函数的极限的具体实现细节和扩展应用,y)=A
288,多元函数的连续性,4,多元函数在某点连续及在区域上连续的定义与性质,连续定义 | 闭区域最值定理 | 介值定理 | 一致连续,连续性 | 闭区域 | 最值定理 | 介值定理 | 一致连续,lim[(x,y)→(x₀,不涉及多元函数的连续性的具体实现细节和扩展应用,y)=f(x₀
289,8.2 偏导数,3,多元函数对某一自变量求导而其余自变量视为常数的导数,偏导数定义 | 偏导数记号 | 高阶偏导数 | 偏导数计算,偏导数 | ∂/∂x | ∂/∂y | 偏导函数 | 高阶偏导数,∂z/∂x=lim[Δx→0][f(x+Δx,y)-f(x,不涉及8.2 偏导数的具体实现细节和扩展应用,将偏导数∂z/∂x误当作∂z与∂x的商
290,偏导数的定义及其计算法,4,偏导数的严格定义及直接法与公式法两种计算方法,定义式 | 直接法求偏导 | 公式法求偏导 | 分段函数偏导数,直接法 | 公式法 | 分段函数 | 定义法,∂f/∂x|_{(x₀,y₀)}=lim[Δx→0][f(x₀+Δx,不涉及偏导数的定义及其计算法的具体实现细节和扩展应用,y₀)]/Δx
291,高阶偏导数,4,偏导数的偏导数即二阶及更高阶偏导数,二阶偏导数 | 混合偏导数 | 对称性条件 | 四个二阶偏导数,二阶偏导数 | 混合偏导数 | ∂²z/∂x² | ∂²z/∂x∂y | ∂²z/∂y∂x,∂²z/∂x∂y与∂²z/∂y∂x在连续条件下相等,混合偏导数连续时才保证相等不加条件直接使用,仅在混合偏导数连续时相等否则不一定相等,需掌握一阶偏导数计算
292,8.3 全微分,3,多元函数全增量的线性主部称为全微分,全微分定义 | 可微性 | 偏导数与可微关系 | 全微分计算 | 近似计算,全微分 | 可微 | 偏导数 | 可微必连续 | 可微推偏导存在,dz=(∂z/∂x)dx+(∂z/∂y)dy,将全微分与偏导数混为一谈或忽略可微条件,可微是比偏导存在更强的条件偏导存在不一定可微,需理解多元函数偏导数概念
293,全微分的定义,4,全微分dz=Adx+Bdy中A和B分别为对x和y的偏导数,全增量分解 | 线性主部 | 误差分析 | 一阶近似,全微分 | 线性主部 | 误差 | 近似值,dz=fx(x₀,y₀)dx+fy(x₀,不涉及全微分的定义的具体实现细节和扩展应用,将可微定义中极限条件误认为偏导数存在即可推出
294,8.4 多元复合函数的求导法则,3,多元函数复合后的偏导数链式法则,链式法则 | 中间变量 | 直接变量 | 全导数 | 多元复合,链式法则 | 中间变量 | 直接变量 | 全导数 | ∂z/∂x,设z=f(u,v) u=u(x,不涉及8.4 多元复合函数的求导法则的具体实现细节和扩展应用,y)则∂z/∂x=∂f/∂u·∂u/∂x+∂f/∂v·∂v/∂x
295,8.5 隐函数的求导公式,3,"由方程F(x,y,z)=0确定的隐函数z=f(x,y)的偏导数求解公式。利用偏导数公式∂z/∂x=-F_x/F_z，∂z/∂y=-F_y/F_z计算。",隐函数求导 | 偏导数公式 | F_z≠0,y,z)=0确定的隐函数求导方法,一个方程隐函数 | 雅可比行列式 | 方程组隐函数 | 偏导数公式,隐函数 | 雅可比行列式 | 隐函数求导公式 | 存在条件,F(x
296,一个方程的情形,4,"由单个方程F(x,y,z)=0确定隐函数z=f(x,y)的情形。需要满足F(x₀,y₀,z₀)=0且F_z≠0的条件。",单个方程 | 隐函数存在条件 | 偏导数,y,z)=0确定一个隐函数的求导方法,一元隐函数 | 二元隐函数 | 求导公式 | 偏导数法,一元隐函数 | 二元隐函数 | dy/dx=-Fx/Fy | ∂z/∂x=-Fx/Fz,F(x
297,方程组的情形,4,由多个方程组成的方程组确定隐函数组的求导方法,方程组 | 雅可比行列式 | 函数组求导 | 存在条件,方程组 | 雅可比行列式 | 函数组 | 存在定理,F(u,v,不涉及方程组的情形的具体实现细节和扩展应用,y)=0和G(u
298,8.6 多元函数的极值及其求法,3,多元函数极值的判定方法及条件极值的拉格朗日乘数法,极值定义 | 驻点 | 必要条件 | 充分条件 | 条件极值,极值 | 驻点 | 极值判定 | 拉格朗日乘数法 | 条件极值,驻点fx=0且fy=0 | 极值判定利用AC-B²,将一元函数极值判定方法直接套用到多元函数导致错误,多元函数极值判定需要二阶偏导数的判别式AC-B²,需掌握二阶偏导数计算
299,多元函数的极值及最大值与最小值,4,求解多元函数极值和闭区域上最值的方法,极值必要条件 | 极值充分条件 | 闭区域最值 | 边界比较,极值 | 驻点 | 边界点 | 最大值 | 最小值,极大值f(x₀,y₀)需A<0且AC-B²>0 | 最值比较驻点与边界点函数值,忽略闭区域上最值还需与边界上函数值比较,有界闭区域上的连续函数最值存在但需比较所有候选点
300,条件极值 拉格朗日乘数法,4,在附加条件限制下求函数极值的方法,条件极值 | 拉格朗日乘数法 | 辅助函数,拉格朗日乘数法 | 条件极值 | 约束条件 | 乘数λ,设F=f+λφ则F_x=0,F_y=0,不涉及条件极值 拉格朗日乘数法的具体实现细节和扩展应用,拉格朗日函数构造错误特别是约束条件符号写反
301,9 二重积分,2,二元函数在平面区域上积分的理论与计算方法,二重积分定义 | 几何意义 | 积分区域 | 累次积分 | 坐标变换,二重积分 | 积分区域 | 累次积分 | 极坐标 | 面积元素,∬_D f(x,y)dσ,混淆二重积分与两次定积分的顺序导致累次积分设置错误,二重积分必须先画出积分区域再确定积分次序
302,9.1 二重积分的概念与性质,3,二重积分的定义几何意义及基本性质,定义 | 曲顶柱体体积 | 可积条件 | 线性性质 | 区域可加性 | 估值定理 | 中值定理,二重积分 | 曲顶柱体 | 可积性 | 区域可加性 | 中值定理,∬_D f(x,y)dσ=lim[λ→0]Σf(ξᵢ,不涉及9.1 二重积分的概念与性质的具体实现细节和扩展应用,将二重积分的定义与定积分定义混淆导致几何意义理解错误
303,二重积分的概念,4,二元函数在有界闭区域上积分和式的极限定义,分割 | 近似 | 求和 | 取极限 | 曲顶柱体体积,分割 | 近似 | 求和 | 取极限 | 曲顶柱体,∬_D f(x,y)dσ=lim[λ→0]Σf(ξᵢ,不涉及二重积分的概念的具体实现细节和扩展应用,误将二重积分定义中的极限过程与定积分混淆
304,二重积分的性质,4,二重积分的线性性区域可加性估值定理和中值定理等基本性质,线性性 | 区域可加性 | 不等式性质 | 估值定理 | 中值定理,线性性 | 区域可加性 | 估值定理 | 中值定理,∬_D [f(x,y)±g(x,y)]dσ=∬_D f(x,y)dσ±∬_D g(x
305,9.2 二重积分的计算法,3,通过化为累次积分和坐标变换计算二重积分的方法,直角坐标计算 | 极坐标计算 | 积分次序交换 | 简化计算,累次积分 | 直角坐标 | 极坐标 | 积分次序 | 面积元素,∬_D f(x,y)dxdy（直角坐标）或∬_D f(r,不涉及9.2 二重积分的计算法的具体实现细节和扩展应用,r sinθ)rdrdθ（极坐标）
306,利用直角坐标计算二重积分,4,将二重积分化为先y后x或先x后y的累次积分进行计算,X型区域 | Y型区域 | 积分次序 | 上下限确定 | 累次积分计算,X型区域 | Y型区域 | 先y后x | 先x后y | 累次积分,∬_D f(x,y)dσ=∫[a→b]dx∫[φ₁(x)→φ₂(x)] f(x,不涉及利用直角坐标计算二重积分的具体实现细节和扩展应用,积分区域类型判断错误导致积分上下限设置颠倒
307,利用极坐标计算二重积分,4,利用极坐标变换将二重积分化为关于r和θ的累次积分,极坐标变换 | 面积元素rdrdθ | 圆域简化 | 对称性利用,极坐标 | r | θ | 面积元素 | 极点,∬_D f(x,y)dσ=∫[α→β]dθ∫[r₁(θ)→r₂(θ)] f(rcosθ,不涉及利用极坐标计算二重积分的具体实现细节和扩展应用,极坐标变换后忘记乘以雅可比行列式r或r的范围确定错误
